InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,PaymentMethod,IsDiscounted,TotalAmount
752491,59627,Triple-buffered intermediate support,3,2024-02-22 16:29:42.389184,70.19,23910,Solomon Islands,PayPal,False,210.57
452282,31412,Programmable incremental concept,2,2023-11-16 20:51:04.145006,93.32,40214,Lithuania,Cash,False,186.64
396615,15061,Streamlined multi-tasking hardware,10,2023-12-31 05:29:09.204823,92.14,50983,Bermuda,Cash,False,921.4
574484,28880,Team-oriented multi-tasking leverage,3,2023-12-19 17:43:49.588729,34.42,69790,Brunei Darussalam,Cash,True,92.93
165057,81254,Reactive multi-tasking access,6,2023-06-03 07:31:13.800045,89.28,26737,Monaco,Visa,False,535.68
706986,38597,Optional empowering definition,8,2024-04-26 03:14:07.923574,14.24,92481,Guyana,Mastercard,True,102.53
943134,13431,Face-to-face dynamic matrices,9,2023-11-04 09:39:02.409194,63.13,86164,Seychelles,PayPal,False,568.17
909321,69809,Multi-tiered 24hour Graphical User Interface,7,2024-02-01 17:01:48.071626,19.06,11545,Gibraltar,Cash,False,133.42
310154,37386,Synergistic grid-enabled parallelism,8,2024-01-26 07:06:12.996264,3.07,1823,Korea,Cash,True,22.1
665015,37213,Cross-platform static flexibility,3,2024-02-28 10:46:36.701042,45.49,9656,Saint Vincent and the Grenadines,Visa,False,136.47
561883,40039,Multi-channeled user-facing firmware,4,2024-01-05 23:09:55.022119,63.6,91290,San Marino,Cash,True,228.96
81228,89338,De-engineered systematic artificial intelligence,3,2023-08-17 12:40:48.855117,10.09,41820,Norway,Cash,True,27.24
268935,5100,Multi-lateral holistic knowledge user,1,2023-09-25 06:36:00.836991,84.13,60685,Cayman Islands,Visa,False,84.13
954724,29978,Implemented contextually-based encoding,10,2024-01-31 12:09:51.151906,90.94,59035,Greece,Mastercard,True,818.46
25672,25925,Enhanced web-enabled hub,1,2023-10-25 06:17:50.129495,67.1,96426,Finland,Mastercard,False,67.1
336653,24958,Right-sized clear-thinking interface,3,2023-09-01 19:34:45.501083,96.16,31266,Tunisia,Visa,False,288.48
521213,59538,Pre-emptive web-enabled adapter,3,2023-08-26 18:49:41.410160,57.23,78068,China,Mastercard,True,154.52
806987,40753,Secured holistic parallelism,7,2023-11-19 11:38:57.021925,30.19,63005,Chile,PayPal,False,211.33
424939,87311,Realigned 24/7 parallelism,8,2023-12-21 02:21:20.280278,17.62,95037,Kyrgyz Republic,PayPal,True,126.86
142918,92748,Re-engineered multimedia paradigm,1,2023-12-25 03:11:28.907473,54.66,98205,Canada,Cash,True,49.19
68866,2837,Optional tertiary product,10,2023-12-02 13:32:22.758313,24.54,61251,Mexico,Visa,False,245.4
497041,3856,Face-to-face executive hub,6,2023-12-13 14:38:02.346990,4.18,89966,Netherlands Antilles,Cash,False,25.08
680060,62098,Centralized zero-defect task-force,2,2023-08-05 09:17:09.590268,26.02,55253,Belgium,Visa,False,52.04
285470,46654,Cross-group bifurcated emulation,8,2023-07-11 21:27:00.935335,8.99,54443,Vietnam,PayPal,True,64.73
153522,41305,Inverse leadingedge open architecture,3,2024-04-12 16:55:20.421865,64.01,78864,Burkina Faso,Mastercard,True,172.83
493626,48830,Switchable client-server utilization,3,2023-10-02 17:06:43.425179,29.19,29158,Denmark,Mastercard,False,87.57
955221,6593,Ameliorated asynchronous superstructure,10,2024-04-09 05:44:17.464747,5.97,69188,United Kingdom,Cash,False,59.7
94989,43953,Re-contextualized demand-driven workforce,8,2023-09-18 04:16:33.294271,55.14,39805,Djibouti,Mastercard,False,441.12
803586,85428,Fundamental mission-critical knowledgebase,8,2023-07-01 09:33:33.743292,36.59,37046,Philippines,Mastercard,False,292.72
860391,77717,User-friendly dynamic collaboration,2,2023-06-09 18:06:13.733802,82.31,69021,Montenegro,Mastercard,True,148.16
174126,42859,Intuitive disintermediate concept,4,2023-10-30 11:35:05.660607,54.6,49109,Swaziland,Visa,True,196.56
832117,97428,Streamlined global alliance,6,2023-10-28 16:47:25.927152,21.77,27685,Seychelles,PayPal,False,130.62
189770,54762,Phased well-modulated forecast,5,2023-09-03 20:02:13.294788,71.06,39126,Nicaragua,Cash,False,355.3
793370,56061,Switchable high-level open system,5,2024-01-11 22:42:16.197110,19.27,87510,Azerbaijan,Mastercard,False,96.35
803832,16640,Distributed didactic core,5,2024-03-28 12:28:52.333200,85.3,63498,Cameroon,Cash,True,383.85
87933,40060,Intuitive didactic customer loyalty,5,2023-07-14 12:35:55.828110,88.44,56975,Belize,Cash,True,397.98
456145,89348,Optional holistic portal,9,2023-11-03 04:47:06.501003,40.61,75852,Algeria,PayPal,False,365.49
415743,85918,Programmable zero tolerance budgetary management,5,2024-02-06 03:13:41.639573,15.86,26821,Burundi,PayPal,False,79.3
973351,67760,Multi-tiered coherent concept,2,2024-01-27 20:35:14.593059,26.7,4011,Western Sahara,Cash,True,48.06
301938,81634,Synchronized systemic process improvement,3,2024-04-09 05:07:53.314191,37.35,24482,Monaco,PayPal,False,112.05
401795,38733,Universal incremental flexibility,7,2024-04-07 20:47:36.247041,37.98,32602,Georgia,Cash,False,265.86
745028,21003,Inverse 6thgeneration installation,6,2023-09-18 00:56:46.873195,64.58,64621,Nigeria,PayPal,False,387.48
233916,59980,Re-engineered system-worthy definition,4,2024-03-13 12:40:20.778895,18.77,798,Venezuela,Visa,False,75.08
342776,95111,Devolved static process improvement,8,2023-10-05 10:26:48.168377,52.76,48904,Montserrat,Visa,True,379.87
969939,28333,Optimized dynamic orchestration,2,2023-06-11 11:40:57.738946,6.83,50821,Heard Island and McDonald Islands,Visa,False,13.66
234995,34179,Cloned exuding moratorium,6,2023-08-23 18:01:33.923012,50.45,26312,Cook Islands,PayPal,False,302.7
488195,76950,Pre-emptive contextually-based portal,5,2023-07-04 17:56:38.397314,7.68,36529,Estonia,Visa,True,34.56
429711,45643,Cloned actuating success,5,2024-04-10 20:27:56.176763,41.73,59079,Burkina Faso,Mastercard,True,187.78
399373,57451,Secured human-resource attitude,2,2023-09-30 03:35:03.149931,22.48,33769,Saint Barthelemy,Mastercard,True,40.46
341192,10109,Public-key 4thgeneration help-desk,9,2023-12-25 05:40:52.786766,84.71,36939,Croatia,PayPal,False,762.39
920636,63925,Devolved neutral interface,6,2023-06-01 07:18:00.415979,47.84,4761,Saint Martin,PayPal,True,258.34
24860,55286,Customer-focused uniform Graphic Interface,6,2023-09-19 20:20:00.698614,68.58,84618,Sudan,Visa,True,370.33
374852,33741,Front-line stable architecture,7,2023-10-12 04:51:23.990958,24.53,64005,Antarctica (the territory South of 60 deg S),Cash,False,171.71
40377,85264,Focused multi-state forecast,1,2023-10-28 22:08:17.067119,32.66,88081,Czech Republic,PayPal,False,32.66
994877,90980,Devolved global interface,3,2023-05-21 19:05:47.016434,67.91,1188,Qatar,Cash,False,203.73
624869,80732,Enterprise-wide asymmetric structure,8,2024-03-24 19:30:40.130245,30.66,59777,Venezuela,PayPal,False,245.28
682948,57708,Organized full-range projection,6,2024-03-03 15:23:40.318001,13.04,75574,Mali,Visa,True,70.42
441643,58639,Face-to-face fresh-thinking forecast,4,2023-11-16 22:54:20.340130,20.08,47016,Bolivia,Cash,True,72.29
920509,54862,Reactive eco-centric access,2,2023-06-25 02:07:29.517687,70.45,75805,Niue,Cash,False,140.9
641301,62365,Public-key stable architecture,9,2023-10-22 00:49:47.196794,42.06,53435,Norfolk Island,Cash,False,378.54
662851,94692,Organic tangible capacity,3,2023-05-31 13:33:33.599507,77.79,55158,Poland,PayPal,False,233.37
444265,27637,Integrated responsive projection,10,2023-08-11 18:08:27.864254,28.35,78271,San Marino,Mastercard,True,255.15
459456,15314,Visionary context-sensitive standardization,1,2023-07-04 07:21:13.468055,89.88,2399,United States of America,Visa,False,89.88
763995,33309,Fully-configurable tertiary project,5,2024-03-22 14:25:18.429299,65.68,21094,New Zealand,Cash,True,295.56
220940,79813,Pre-emptive client-driven product,10,2024-02-23 00:24:33.324652,23.8,58134,Solomon Islands,Cash,False,238.0
280022,22977,Triple-buffered human-resource toolset,6,2023-09-24 09:47:33.088405,35.27,34812,Bouvet Island (Bouvetoya),PayPal,True,190.46
25463,29349,Cross-platform incremental product,2,2023-10-21 05:43:54.215993,94.72,96861,Iran,Mastercard,True,170.5
187599,29738,Multi-lateral 3rdgeneration process improvement,8,2023-07-14 13:15:51.180937,69.86,47757,Iraq,Cash,True,502.99
400203,31100,Reverse-engineered global structure,6,2023-12-09 17:53:47.414856,9.1,66079,Mozambique,Visa,False,54.6
601026,45815,Expanded bi-directional contingency,6,2023-05-11 20:11:23.686898,8.46,80823,Cook Islands,PayPal,False,50.76
876100,40585,Secured asymmetric migration,2,2023-04-30 05:35:11.192194,43.0,28628,United States Virgin Islands,Mastercard,False,86.0
399826,13425,Profound object-oriented software,1,2023-09-22 08:39:54.493392,35.3,12269,Norfolk Island,PayPal,True,31.77
634486,47233,Diverse executive focus group,4,2023-06-01 12:35:24.270839,88.63,33739,Vietnam,Cash,True,319.07
855289,9301,De-engineered responsive customer loyalty,9,2023-11-10 03:54:15.995655,43.37,54248,Bahrain,Cash,True,351.3
365743,62690,Multi-channeled tangible synergy,3,2023-12-14 06:42:10.384845,70.33,59802,Guatemala,Mastercard,True,189.89
689476,49980,Phased dedicated projection,9,2024-01-04 21:43:32.373843,79.62,93583,Martinique,Cash,True,644.92
410142,78591,Digitized stable capability,6,2023-09-01 09:01:13.159604,27.5,66181,Hungary,PayPal,True,148.5
719951,27537,Grass-roots directional Graphic Interface,7,2023-06-27 19:35:43.976158,47.96,51643,Christmas Island,Cash,True,302.15
572026,33806,Team-oriented dynamic concept,6,2023-11-21 16:16:37.710162,11.31,5643,Lebanon,PayPal,True,61.07
545211,98275,User-friendly systemic capability,3,2023-06-15 13:13:15.483912,21.92,42787,Bosnia and Herzegovina,Mastercard,False,65.76
895493,9479,Profit-focused dedicated access,5,2023-08-30 08:06:15.261662,60.44,83813,Thailand,Visa,False,302.2
832610,33927,Programmable encompassing forecast,2,2023-04-30 20:36:40.204371,48.94,58060,India,PayPal,False,97.88
139038,8552,Diverse uniform groupware,4,2023-10-21 18:22:28.366616,22.05,62104,British Virgin Islands,Visa,True,79.38
564729,63313,Visionary even-keeled groupware,2,2023-11-14 22:05:57.584241,3.23,14483,Sri Lanka,Mastercard,False,6.46
461311,7659,Ameliorated reciprocal open system,4,2023-12-28 20:08:44.259792,27.85,96521,Jordan,Cash,True,100.26
57983,39543,Adaptive eco-centric extranet,1,2024-04-26 10:11:01.263651,43.96,96313,Haiti,PayPal,False,43.96
482753,12567,Cross-group dynamic orchestration,10,2023-12-30 04:12:37.861052,46.53,88819,Botswana,Visa,True,418.77
97760,16877,Enterprise-wide non-volatile leverage,10,2024-01-25 21:55:04.847276,61.41,44115,Mozambique,Mastercard,False,614.1
866101,5959,Pre-emptive bottom-line project,5,2024-04-10 16:56:28.641707,60.07,27424,Martinique,Visa,False,300.35
307245,43352,Open-architected bi-directional parallelism,9,2024-03-27 05:53:41.515486,90.43,50263,Tunisia,Cash,True,732.48
654350,3250,Centralized object-oriented algorithm,10,2024-01-15 06:18:51.399298,88.14,8434,Mozambique,Cash,False,881.4
889526,70136,Digitized local website,8,2024-01-21 12:33:30.788855,24.44,33555,New Caledonia,Mastercard,False,195.52
592692,50157,De-engineered tangible model,10,2023-10-05 14:57:36.583167,98.89,87041,Saint Pierre and Miquelon,Visa,False,988.9
127413,17807,Ergonomic value-added algorithm,1,2023-04-30 19:42:15.231795,63.77,32502,Ecuador,Mastercard,True,57.39
811745,88711,Right-sized incremental customer loyalty,1,2024-02-22 01:52:07.191502,69.26,45687,Malta,Visa,True,62.33
546687,47317,Profound modular matrix,4,2024-01-02 13:33:02.489552,90.08,74511,Cuba,PayPal,True,324.29
460682,62591,Centralized bi-directional matrices,9,2023-07-15 04:20:46.496703,47.34,36688,Ecuador,Mastercard,False,426.06
10073,26563,Robust even-keeled concept,7,2024-04-20 09:23:59.813073,60.07,960,Pitcairn Islands,PayPal,True,378.44
889959,27220,Intuitive value-added policy,5,2024-04-12 14:06:46.313010,32.39,16783,Fiji,Mastercard,True,145.75
369777,95653,Public-key uniform task-force,5,2023-04-29 11:37:39.868664,15.97,92541,Niger,Mastercard,False,79.85
136762,90039,Multi-channeled needs-based frame,1,2023-06-09 11:14:29.146158,69.85,9448,Denmark,Visa,True,62.86
642133,59995,Compatible cohesive strategy,1,2023-08-21 16:35:40.624116,2.07,61132,Gibraltar,PayPal,True,1.86
246169,15285,Synergistic fresh-thinking concept,1,2023-08-19 23:45:15.961926,63.21,11099,Germany,Visa,False,63.21
928365,56249,Customizable homogeneous data-warehouse,8,2023-10-02 14:12:44.314642,65.73,85001,Macao,Cash,False,525.84
860486,83309,Networked systematic infrastructure,3,2023-05-10 14:31:06.321127,21.28,51283,Guam,Cash,True,57.46
679385,62009,Exclusive human-resource analyzer,7,2023-08-25 14:58:00.939551,69.27,94828,Pitcairn Islands,Mastercard,False,484.89
826401,12961,Exclusive encompassing moderator,8,2023-06-05 00:24:48.114103,96.62,79766,Rwanda,Cash,False,772.96
469230,68526,Organic 24/7 productivity,10,2024-01-04 16:53:45.650450,79.22,92167,Sri Lanka,Mastercard,True,712.98
349099,74405,Advanced content-based groupware,8,2023-05-10 03:36:48.210421,54.27,56199,Martinique,Mastercard,False,434.16
934488,91359,Proactive uniform benchmark,4,2023-10-06 13:11:15.604714,51.25,28329,Eritrea,Cash,True,184.5
915798,79145,Ergonomic encompassing secured line,2,2024-03-11 19:27:02.632833,51.49,78780,Marshall Islands,PayPal,False,102.98
206116,25657,Self-enabling contextually-based hub,4,2023-06-28 02:21:57.950932,67.03,10392,Bhutan,Cash,True,241.31
302834,35893,Re-contextualized responsive ability,3,2023-10-18 02:00:55.555746,98.83,33620,French Polynesia,PayPal,False,296.49
297377,51873,Extended systematic instruction set,7,2023-10-01 01:59:29.287587,61.34,87552,Kazakhstan,PayPal,True,386.44
897427,74266,Enterprise-wide 4thgeneration approach,1,2023-10-27 18:50:15.905429,62.09,61054,Tokelau,Visa,False,62.09
920011,4627,Face-to-face upward-trending time-frame,7,2023-08-09 00:50:25.429018,72.31,98771,Palestinian Territory,Mastercard,False,506.17
387585,84826,Multi-layered tangible functionalities,4,2024-02-20 16:44:08.780709,36.01,68782,Germany,Cash,True,129.64
608344,40305,Innovative even-keeled knowledge user,10,2023-09-28 17:39:00.781757,56.94,50995,Fiji,Cash,False,569.4
314885,66926,Decentralized homogeneous Graphic Interface,10,2023-11-17 15:49:21.170867,85.97,92260,Yemen,PayPal,True,773.73
200179,33852,Persevering needs-based matrix,5,2023-06-17 02:55:14.146706,62.42,66862,Sao Tome and Principe,Cash,False,312.1
900669,64285,Team-oriented zero administration workforce,7,2023-08-07 14:19:21.172799,43.1,34885,Philippines,Visa,True,271.53
96092,89700,Realigned optimizing hardware,1,2024-03-21 05:49:23.555274,28.75,54103,Saint Martin,Mastercard,True,25.88
340235,89421,Profit-focused heuristic info-mediaries,7,2023-05-01 17:50:28.055750,47.59,46725,Grenada,Mastercard,True,299.82
666370,12948,Self-enabling responsive strategy,10,2023-05-16 16:57:19.590665,35.21,64212,Yemen,Visa,True,316.89
294550,14421,Quality-focused mobile middleware,1,2023-11-18 00:51:54.637855,13.74,90278,Oman,Visa,True,12.37
255698,32043,Optional holistic instruction set,1,2023-10-04 12:17:36.820081,42.3,93333,Belize,Mastercard,False,42.3
557644,40124,De-engineered fault-tolerant initiative,5,2023-12-05 17:47:48.567428,65.37,57743,Andorra,Cash,True,294.17
546382,46527,Implemented client-server algorithm,10,2023-12-06 03:21:44.171336,56.29,95936,Cook Islands,Cash,True,506.61
532693,12698,Decentralized scalable hardware,6,2024-01-24 10:59:00.290934,3.99,51465,Palau,Cash,True,21.55
44521,13115,Visionary disintermediate implementation,10,2023-06-11 07:22:00.572632,87.05,68828,Honduras,Visa,True,783.45
81818,37176,Team-oriented intangible orchestration,1,2023-06-28 16:57:10.220461,64.84,89520,Uzbekistan,Cash,True,58.36
562947,55593,Cross-platform cohesive standardization,1,2023-12-18 02:47:21.590780,89.66,21817,Paraguay,Cash,False,89.66
435503,14727,Operative maximized challenge,9,2023-12-16 05:16:57.990240,4.62,78543,United States of America,Visa,False,41.58
834901,90978,Re-engineered optimizing artificial intelligence,8,2023-12-06 18:31:22.831299,72.69,7812,Mexico,PayPal,False,581.52
421564,15327,Synergistic interactive solution,1,2023-05-02 01:50:53.761828,10.23,59488,Albania,Visa,False,10.23
379899,28577,Multi-channeled composite approach,3,2023-12-08 06:00:22.262442,63.09,43095,Lithuania,Mastercard,True,170.34
119026,47191,Public-key stable solution,4,2024-04-08 17:19:19.671839,75.25,1123,Cook Islands,PayPal,False,301.0
891946,63375,Open-architected global capability,2,2023-12-22 08:53:00.398201,75.12,46823,Gabon,PayPal,False,150.24
28386,14407,Enhanced content-based support,9,2024-04-08 05:43:50.617485,86.98,40155,Wallis and Futuna,Mastercard,False,782.82
616897,53234,Robust bifurcated ability,8,2024-01-19 21:54:14.923037,80.65,5067,Niger,Mastercard,True,580.68
214950,54669,Advanced non-volatile help-desk,1,2023-05-11 17:36:02.390083,88.35,92473,Chad,Cash,False,88.35
34868,9480,Grass-roots radical encoding,6,2023-10-09 08:25:30.524877,60.74,35479,Finland,Cash,False,364.44
651330,53158,Proactive homogeneous flexibility,1,2023-08-16 23:34:14.597888,37.19,15303,Dominica,Cash,True,33.47
527788,74625,Profit-focused didactic capacity,9,2023-11-18 17:27:45.657400,76.28,94937,Netherlands Antilles,PayPal,False,686.52
622181,29620,Upgradable fault-tolerant forecast,7,2024-04-02 07:06:18.276561,17.47,58247,Saudi Arabia,Mastercard,True,110.06
695821,89851,Enhanced asynchronous service-desk,10,2024-02-07 22:04:08.761102,48.81,22385,Pitcairn Islands,Mastercard,True,439.29
620134,99853,Balanced even-keeled groupware,7,2023-09-16 07:05:55.160589,42.86,61970,Japan,Visa,True,270.02
776323,67959,Object-based bifurcated benchmark,9,2023-11-15 07:24:24.693938,13.71,57077,Colombia,PayPal,False,123.39
736056,28744,Reduced user-facing installation,4,2024-04-16 17:06:26.366085,52.11,7528,Bahamas,Mastercard,False,208.44
302499,55608,Assimilated well-modulated moderator,6,2024-02-13 03:13:37.322384,90.48,35974,Togo,Mastercard,True,488.59
295251,90358,Versatile optimal parallelism,7,2023-08-10 05:27:03.346304,67.43,21264,Cape Verde,Cash,True,424.81
816921,68381,Advanced eco-centric interface,8,2023-07-20 00:27:56.559548,89.79,57672,Angola,Mastercard,False,718.32
433382,7228,Face-to-face 4thgeneration approach,8,2024-03-03 15:42:10.834737,11.84,12370,Bahamas,Cash,True,85.25
